USER,POST,EXT,NEU,AGR,CON,OPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,TOKENS
d7e500ad854a1b6ced39e53a525b8a6d,feel quite content in spite of all that ail I quirk lip into a serene smile,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/19/09 10:12 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['feel', 'quite', 'content', 'in', 'spite', 'of', 'all', 'that', 'ail', 'I', 'quirk', 'lip', 'into', 'a', 'serene', 'smile']"
d7e500ad854a1b6ced39e53a525b8a6d,hope in reality be the bad of all evil because it prolong the torment of man friedrich nietzsche yeah fuck hope let we try action control what you can control determination burn within I again,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/20/09 07:50 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['hope', 'in', 'reality', 'be', 'the', 'bad', 'of', 'all', 'evil', 'because', 'it', 'prolong', 'the', 'torment', 'of', 'man', 'friedrich', 'nietzsche', 'yeah', 'fuck', 'hope', 'let', 'we', 'try', 'action', 'control', 'what', 'you', 'can', 'control', 'determination', 'burn', 'within', 'I', 'again']"
d7e500ad854a1b6ced39e53a525b8a6d,tired of introspection tonight it leave I bereft and the silence scream madly in my ear,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/17/09 05:52 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['tired', 'of', 'introspection', 'tonight', 'it', 'leave', 'I', 'bereft', 'and', 'the', 'silence', 'scream', 'madly', 'in', 'my', 'ear']"
d7e500ad854a1b6ced39e53a525b8a6d,finally get a car 1998 nissan altima gxe w 98 700 mile on it in pretty good shape mechanic aside glad I have a car w a stereo again do not like that it be white but I take what I could get might either mural paint or shop repaint it if it annoy I enough also have a really great weekend thank you guy xoxo nice change from the last few glad as hell I be not strand anymore,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/17/09 12:23 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['finally', 'get', 'a', 'car', '1998', 'nissan', 'altima', 'gxe', 'w', '98', '700', 'mile', 'on', 'it', 'in', 'pretty', 'good', 'shape', 'mechanic', 'aside', 'glad', 'I', 'have', 'a', 'car', 'w', 'a', 'stereo', 'again', 'do', 'not', 'like', 'that', 'it', 'be', 'white', 'but', 'I', 'take', 'what', 'I', 'could', 'get', 'might', 'either', 'mural', 'paint', 'or', 'shop', 'repaint', 'it', 'if', 'it', 'annoy', 'I', 'enough', 'also', 'have', 'a', 'really', 'great', 'weekend', 'thank', 'you', 'guy', 'xoxo', 'nice', 'change', 'from', 'the', 'last', 'few', 'glad', 'as', 'hell', 'I', 'be', 'not', 'strand', 'anymore']"
d7e500ad854a1b6ced39e53a525b8a6d,be freeze not feel very good either hope it be a pass fancy and not an ailment,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/24/09 03:01 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['be', 'freeze', 'not', 'feel', 'very', 'good', 'either', 'hope', 'it', 'be', 'a', 'pass', 'fancy', 'and', 'not', 'an', 'ailment']"
d7e500ad854a1b6ced39e53a525b8a6d,happy halloween all stick home recuperate from total my fuckin car yestermorn they be right it do hurt more the day after but I be not dead yet great time last night though celebrate live thanx to all who make it possible who make it awesome yay dethklok show asylum some fucking wonderful human include my rockin friend lotsa cool folk I meet last night hug the world retreat to bed,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/01/09 04:06 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['happy', 'halloween', 'all', 'stick', 'home', 'recuperate', 'from', 'total', 'my', 'fuckin', 'car', 'yestermorn', 'they', 'be', 'right', 'it', 'do', 'hurt', 'more', 'the', 'day', 'after', 'but', 'I', 'be', 'not', 'dead', 'yet', 'great', 'time', 'last', 'night', 'though', 'celebrate', 'live', 'thanx', 'to', 'all', 'who', 'make', 'it', 'possible', 'who', 'make', 'it', 'awesome', 'yay', 'dethklok', 'show', 'asylum', 'some', 'fucking', 'wonderful', 'human', 'include', 'my', 'rockin', 'friend', 'lotsa', 'cool', 'folk', 'I', 'meet', 'last', 'night', 'hug', 'the', 'world', 'retreat', 'to', 'bed']"
d7e500ad854a1b6ced39e53a525b8a6d,I be back from atlanta over 24 hour after I be s pose to be be wear the fuck out but have a great fuckin time down there before the airtravel assrape so yay to that d,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,10/20/09 03:43 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['I', 'be', 'back', 'from', 'atlanta', 'over', '24', 'hour', 'after', 'I', 'be', 's', 'pose', 'to', 'be', 'be', 'wear', 'the', 'fuck', 'out', 'but', 'have', 'a', 'great', 'fuckin', 'time', 'down', 'there', 'before', 'the', 'airtravel', 'assrape', 'so', 'yay', 'to', 'that', 'd']"
d7e500ad854a1b6ced39e53a525b8a6d,urgent do anyone want to see sonic youth with dinosaur jr tonight at terminal 5 in manhattan show start 8 pm sean be sick and can not go so I have a free ticket to the show which be sell out otherwise if you be interested drop I a text 631 714 9319,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/21/09 08:44 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['urgent', 'do', 'anyone', 'want', 'to', 'see', 'sonic', 'youth', 'with', 'dinosaur', 'jr', 'tonight', 'at', 'terminal', '5', 'in', 'manhattan', 'show', 'start', '8', 'pm', 'sean', 'be', 'sick', 'and', 'can', 'not', 'go', 'so', 'I', 'have', 'a', 'free', 'ticket', 'to', 'the', 'show', 'which', 'be', 'sell', 'out', 'otherwise', 'if', 'you', 'be', 'interested', 'drop', 'I', 'a', 'text', '631', '714', '9319']"
d7e500ad854a1b6ced39e53a525b8a6d,sweet respite snooze,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/28/09 05:06 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['sweet', 'respite', 'snooze']"
d7e500ad854a1b6ced39e53a525b8a6d,wake from a really good dream into harsh reality be one of the great cruelty of life groggy and disgruntle,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,10/26/09 04:50 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['wake', 'from', 'a', 'really', 'good', 'dream', 'into', 'harsh', 'reality', 'be', 'one', 'of', 'the', 'great', 'cruelty', 'of', 'life', 'groggy', 'and', 'disgruntle']"
d7e500ad854a1b6ced39e53a525b8a6d,and now back to my regularly schedule severe dangerously nihilistic depression d 1 1 1 one,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/07/09 09:47 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['and', 'now', 'back', 'to', 'my', 'regularly', 'schedule', 'severe', 'dangerously', 'nihilistic', 'depression', 'd', '1', '1', '1', 'one']"
d7e500ad854a1b6ced39e53a525b8a6d,bore with cartoon porn time to sleep I guess blink shrug yawn,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,10/27/09 04:38 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['bore', 'with', 'cartoon', 'porn', 'time', 'to', 'sleep', 'I', 'guess', 'blink', 'shrug', 'yawn']"
d7e500ad854a1b6ced39e53a525b8a6d,it just occur to I that two of my favorite song be punk song about gruesome abortion body by sex pistol and die of shame by tilt man I be just not quite right lol,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,10/22/09 06:35 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['it', 'just', 'occur', 'to', 'I', 'that', 'two', 'of', 'my', 'favorite', 'song', 'be', 'punk', 'song', 'about', 'gruesome', 'abortion', 'body', 'by', 'sex', 'pistol', 'and', 'die', 'of', 'shame', 'by', 'tilt', 'man', 'I', 'be', 'just', 'not', 'quite', 'right', 'lol']"
d7e500ad854a1b6ced39e53a525b8a6d,just another manic monday nah not really if I be manic right now I would probably be get alot more do lol,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/30/09 06:26 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['just', 'another', 'manic', 'monday', 'nah', 'not', 'really', 'if', 'I', 'be', 'manic', 'right', 'now', 'I', 'would', 'probably', 'be', 'get', 'alot', 'more', 'do', 'lol']"
d7e500ad854a1b6ced39e53a525b8a6d,intelligence be a curse life a senseless disease god grant I respite by death or lobotomy,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/08/09 02:33 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['intelligence', 'be', 'a', 'curse', 'life', 'a', 'senseless', 'disease', 'god', 'grant', 'I', 'respite', 'by', 'death', 'or', 'lobotomy']"
d7e500ad854a1b6ced39e53a525b8a6d,my how the randomness abound but I need some sleep,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,10/28/09 05:55 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['my', 'how', 'the', 'randomness', 'abound', 'but', 'I', 'need', 'some', 'sleep']"
d7e500ad854a1b6ced39e53a525b8a6d,heh god I wish that I could hide away and find a wall to bang my brain I be live in a fantasy a nightmare dream reality people ride about all day in metal box make away I wish that they would drop the bomb and kill these cunt that do not belong I hate people I hate the human race I hate people I hate your ugly face I hate people I hate your fucking mess I hate people they hate I anti nowhere league,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,10/29/09 06:08 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['heh', 'god', 'I', 'wish', 'that', 'I', 'could', 'hide', 'away', 'and', 'find', 'a', 'wall', 'to', 'bang', 'my', 'brain', 'I', 'be', 'live', 'in', 'a', 'fantasy', 'a', 'nightmare', 'dream', 'reality', 'people', 'ride', 'about', 'all', 'day', 'in', 'metal', 'box', 'make', 'away', 'I', 'wish', 'that', 'they', 'would', 'drop', 'the', 'bomb', 'and', 'kill', 'these', 'cunt', 'that', 'do', 'not', 'belong', 'I', 'hate', 'people', 'I', 'hate', 'the', 'human', 'race', 'I', 'hate', 'people', 'I', 'hate', 'your', 'ugly', 'face', 'I', 'hate', 'people', 'I', 'hate', 'your', 'fucking', 'mess', 'I', 'hate', 'people', 'they', 'hate', 'I', 'anti', 'nowhere', 'league']"
d7e500ad854a1b6ced39e53a525b8a6d,my foot be asleep maybe it be try to tell I I should be asleep too conk,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/29/09 08:00 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['my', 'foot', 'be', 'asleep', 'maybe', 'it', 'be', 'try', 'to', 'tell', 'I', 'I', 'should', 'be', 'asleep', 'too', 'conk']"
d7e500ad854a1b6ced39e53a525b8a6d,today s stream of consciousness hooray for comic book poetry and nerd in general forget my phone at home today blargh could not reach I that be why swamp at work pretzel suck miss nola especially the quarter alot today for some reason the holiday be annoy I already wikipedia be addictive so be facebook god help I,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/20/09 12:09 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['today', 's', 'stream', 'of', 'consciousness', 'hooray', 'for', 'comic', 'book', 'poetry', 'and', 'nerd', 'in', 'general', 'forget', 'my', 'phone', 'at', 'home', 'today', 'blargh', 'could', 'not', 'reach', 'I', 'that', 'be', 'why', 'swamp', 'at', 'work', 'pretzel', 'suck', 'miss', 'nola', 'especially', 'the', 'quarter', 'alot', 'today', 'for', 'some', 'reason', 'the', 'holiday', 'be', 'annoy', 'I', 'already', 'wikipedia', 'be', 'addictive', 'so', 'be', 'facebook', 'god', 'help', 'I']"
d7e500ad854a1b6ced39e53a525b8a6d,holy shit the sky be fall my dad actually cheer I up out of a tough spot for once maybe he be learn or maybe it be a fluke either way I feel a lot well now dammit someone find I a good yoga studio now lol,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/11/09 08:15 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['holy', 'shit', 'the', 'sky', 'be', 'fall', 'my', 'dad', 'actually', 'cheer', 'I', 'up', 'out', 'of', 'a', 'tough', 'spot', 'for', 'once', 'maybe', 'he', 'be', 'learn', 'or', 'maybe', 'it', 'be', 'a', 'fluke', 'either', 'way', 'I', 'feel', 'a', 'lot', 'well', 'now', 'dammit', 'someone', 'find', 'I', 'a', 'good', 'yoga', 'studio', 'now', 'lol']"
d7e500ad854a1b6ced39e53a525b8a6d,meh bleh feh,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/12/09 01:30 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['meh', 'bleh', 'feh']"
d7e500ad854a1b6ced39e53a525b8a6d,my body may be a medical nightmare but at least it leave I hangover free for some reason hah glad to see everyone last night thank all for the love and for those who be kind in the face of my drunken overhonesty oy,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/13/09 06:51 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['my', 'body', 'may', 'be', 'a', 'medical', 'nightmare', 'but', 'at', 'least', 'it', 'leave', 'I', 'hangover', 'free', 'for', 'some', 'reason', 'hah', 'glad', 'to', 'see', 'everyone', 'last', 'night', 'thank', 'all', 'for', 'the', 'love', 'and', 'for', 'those', 'who', 'be', 'kind', 'in', 'the', 'face', 'of', 'my', 'drunken', 'overhonesty', 'oy']"
d7e500ad854a1b6ced39e53a525b8a6d,never enough,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/13/09 08:37 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['never', 'enough']"
d7e500ad854a1b6ced39e53a525b8a6d,need a change anyone know any yoga studio in or close to the smithtown king park area get to find my zen again,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/10/09 08:30 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['need', 'a', 'change', 'anyone', 'know', 'any', 'yoga', 'studio', 'in', 'or', 'close', 'to', 'the', 'smithtown', 'king', 'park', 'area', 'get', 'to', 'find', 'my', 'zen', 'again']"
d7e500ad854a1b6ced39e53a525b8a6d,sunday bloody sunday booooring,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/29/09 10:54 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['sunday', 'bloody', 'sunday', 'booooring']"
d7e500ad854a1b6ced39e53a525b8a6d,just have a 20 minute conversation w my dad about midget porn sometimes he be not half bad lol,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,10/26/09 09:43 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['just', 'have', 'a', '20', 'minute', 'conversation', 'w', 'my', 'dad', 'about', 'midget', 'porn', 'sometimes', 'he', 'be', 'not', 'half', 'bad', 'lol']"
d7e500ad854a1b6ced39e53a525b8a6d,it be amazing what you will watch on tv when you stay up all night,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/13/09 03:37 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['it', 'be', 'amazing', 'what', 'you', 'will', 'watch', 'on', 'tv', 'when', 'you', 'stay', 'up', 'all', 'night']"
d7e500ad854a1b6ced39e53a525b8a6d,yes yes yes effervescently meaningless,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,10/23/09 04:21 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['yes', 'yes', 'yes', 'effervescently', 'meaningless']"
d7e500ad854a1b6ced39e53a525b8a6d,get another potential car check out by my mechanic tomorrow god I hope one of these fucking thing work out soon blow up apartment,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/12/09 06:05 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['get', 'another', 'potential', 'car', 'check', 'out', 'by', 'my', 'mechanic', 'tomorrow', 'god', 'I', 'hope', 'one', 'of', 'these', 'fucking', 'thing', 'work', 'out', 'soon', 'blow', 'up', 'apartment']"
d7e500ad854a1b6ced39e53a525b8a6d,what be black and green and red all over I after the gwar show yeah xd time for the sleep of a lifetime now though damn,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/14/09 08:57 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['what', 'be', 'black', 'and', 'green', 'and', 'red', 'all', 'over', 'I', 'after', 'the', 'gwar', 'show', 'yeah', 'xd', 'time', 'for', 'the', 'sleep', 'of', 'a', 'lifetime', 'now', 'though', 'damn']"
d7e500ad854a1b6ced39e53a525b8a6d,get out of the house yay go with anon lol to eat curry and hang out with folk or someodd man anywhere s well than be stick at my stupid apartment,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,11/11/09 02:43 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['get', 'out', 'of', 'the', 'house', 'yay', 'go', 'with', 'anon', 'lol', 'to', 'eat', 'curry', 'and', 'hang', 'out', 'with', 'folk', 'or', 'someodd', 'man', 'anywhere', 's', 'well', 'than', 'be', 'stick', 'at', 'my', 'stupid', 'apartment']"
d7e500ad854a1b6ced39e53a525b8a6d,sick of this nihilistic depression shit fine life may be meaningless I may be right about all the other disturbingly bleak shit I have be think but I be not a self killer so I be stick here might as well pull it together and live this crazy life I have get anyway eh some change be in the work just in time for the new year ironically,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/15/09 10:47 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['sick', 'of', 'this', 'nihilistic', 'depression', 'shit', 'fine', 'life', 'may', 'be', 'meaningless', 'I', 'may', 'be', 'right', 'about', 'all', 'the', 'other', 'disturbingly', 'bleak', 'shit', 'I', 'have', 'be', 'think', 'but', 'I', 'be', 'not', 'a', 'self', 'killer', 'so', 'I', 'be', 'stick', 'here', 'might', 'as', 'well', 'pull', 'it', 'together', 'and', 'live', 'this', 'crazy', 'life', 'I', 'have', 'get', 'anyway', 'eh', 'some', 'change', 'be', 'in', 'the', 'work', 'just', 'in', 'time', 'for', 'the', 'new', 'year', 'ironically']"
d7e500ad854a1b6ced39e53a525b8a6d,yes I have no banana I have no banana todayyyyy,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/09/09 10:21 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['yes', 'I', 'have', 'no', 'banana', 'I', 'have', 'no', 'banana', 'todayyyyy']"
d7e500ad854a1b6ced39e53a525b8a6d,go upstairs to beg my dad for some of the wonderful smell eggplant parm they just make crosse finger no food down here,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/20/09 01:42 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['go', 'upstairs', 'to', 'beg', 'my', 'dad', 'for', 'some', 'of', 'the', 'wonderful', 'smell', 'eggplant', 'parm', 'they', 'just', 'make', 'crosse', 'finger', 'no', 'food', 'down', 'here']"
d7e500ad854a1b6ced39e53a525b8a6d,I da be my hero right now he find I some fucking nyquil 25 hour awake be waaaay more than enough especially when I be sick go to go smoke with the ghost in the back of my head heyy random little remember song reference goodnight folk,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/20/09 10:02 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['I', 'da', 'be', 'my', 'hero', 'right', 'now', 'he', 'find', 'I', 'some', 'fucking', 'nyquil', '25', 'hour', 'awake', 'be', 'waaaay', 'more', 'than', 'enough', 'especially', 'when', 'I', 'be', 'sick', 'go', 'to', 'go', 'smoke', 'with', 'the', 'ghost', 'in', 'the', 'back', 'of', 'my', 'head', 'heyy', 'random', 'little', 'remember', 'song', 'reference', 'goodnight', 'folk']"
d7e500ad854a1b6ced39e53a525b8a6d,go to the late disney cartoon with my dad tonight it be set in new orleans and it be surprisingly pretty good but it make I miss my nola soo much as I tell my dad I be sure I will end up back home someday but for now I need to be here sigh in other news my cold be get bad blech try everything I can to get rid of it quickly,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/17/09 04:41 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['go', 'to', 'the', 'late', 'disney', 'cartoon', 'with', 'my', 'dad', 'tonight', 'it', 'be', 'set', 'in', 'new', 'orleans', 'and', 'it', 'be', 'surprisingly', 'pretty', 'good', 'but', 'it', 'make', 'I', 'miss', 'my', 'nola', 'soo', 'much', 'as', 'I', 'tell', 'my', 'dad', 'I', 'be', 'sure', 'I', 'will', 'end', 'up', 'back', 'home', 'someday', 'but', 'for', 'now', 'I', 'need', 'to', 'be', 'here', 'sigh', 'in', 'other', 'news', 'my', 'cold', 'be', 'get', 'bad', 'blech', 'try', 'everything', 'I', 'can', 'to', 'get', 'rid', 'of', 'it', 'quickly']"
d7e500ad854a1b6ced39e53a525b8a6d,I get to admit powerpuff girl crack I up p yeah shush in other news fuck I be freezin I arse off,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/18/09 03:24 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['I', 'get', 'to', 'admit', 'powerpuff', 'girl', 'crack', 'I', 'up', 'p', 'yeah', 'shush', 'in', 'other', 'news', 'fuck', 'I', 'be', 'freezin', 'I', 'arse', 'off']"
d7e500ad854a1b6ced39e53a525b8a6d,if I be stuck in the house long enough maybe I will clean it that be look on the bright side I guess at least I be in a well mood and a little less ill than yesterday though maybe a little stir crazy I find myself dance to the baskin propname ice cream and cake commercial lol,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/19/09 11:41 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['if', 'I', 'be', 'stuck', 'in', 'the', 'house', 'long', 'enough', 'maybe', 'I', 'will', 'clean', 'it', 'that', 'be', 'look', 'on', 'the', 'bright', 'side', 'I', 'guess', 'at', 'least', 'I', 'be', 'in', 'a', 'well', 'mood', 'and', 'a', 'little', 'less', 'ill', 'than', 'yesterday', 'though', 'maybe', 'a', 'little', 'stir', 'crazy', 'I', 'find', 'myself', 'dance', 'to', 'the', 'baskin', 'propname', 'ice', 'cream', 'and', 'cake', 'commercial', 'lol']"
d7e500ad854a1b6ced39e53a525b8a6d,ugh headache and some amount of nervousness resurrection tomorrow night though yay night all,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/11/09 04:40 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['ugh', 'headache', 'and', 'some', 'amount', 'of', 'nervousness', 'resurrection', 'tomorrow', 'night', 'though', 'yay', 'night', 'all']"
d7e500ad854a1b6ced39e53a525b8a6d,holy sinus headache batman leave eyeball unable to take the pressure explode out of skull shoot across room land in file drawer under o for owwww,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/17/09 10:02 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['holy', 'sinus', 'headache', 'batman', 'leave', 'eyeball', 'unable', 'to', 'take', 'the', 'pressure', 'explode', 'out', 'of', 'skull', 'shoot', 'across', 'room', 'land', 'in', 'file', 'drawer', 'under', 'o', 'for', 'owwww']"
d7e500ad854a1b6ced39e53a525b8a6d,it be the season to cough up weird stuff yecch,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/21/09 06:17 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['it', 'be', 'the', 'season', 'to', 'cough', 'up', 'weird', 'stuff', 'yecch']"
d7e500ad854a1b6ced39e53a525b8a6d,can not sleep landmine in my mind awake since 6 am ugh,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/23/09 12:40 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['can', 'not', 'sleep', 'landmine', 'in', 'my', 'mind', 'awake', 'since', '6', 'am', 'ugh']"
d7e500ad854a1b6ced39e53a525b8a6d,happy thingy people,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/26/09 12:13 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['happy', 'thingy', 'people']"
d7e500ad854a1b6ced39e53a525b8a6d,ok broken snow shovel and the plow bastard we call be 2 hour late do not mind too much that I be miss work but I do mind that I have no food in the house and want to go buy some fucking food that plow motherfucker will be get my spaceboot up his plowtastic ass as long as I do not pass out from starvation first hmph,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/21/09 08:06 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['ok', 'broken', 'snow', 'shovel', 'and', 'the', 'plow', 'bastard', 'we', 'call', 'be', '2', 'hour', 'late', 'do', 'not', 'mind', 'too', 'much', 'that', 'I', 'be', 'miss', 'work', 'but', 'I', 'do', 'mind', 'that', 'I', 'have', 'no', 'food', 'in', 'the', 'house', 'and', 'want', 'to', 'go', 'buy', 'some', 'fucking', 'food', 'that', 'plow', 'motherfucker', 'will', 'be', 'get', 'my', 'spaceboot', 'up', 'his', 'plowtastic', 'ass', 'as', 'long', 'as', 'I', 'do', 'not', 'pass', 'out', 'from', 'starvation', 'first', 'hmph']"
d7e500ad854a1b6ced39e53a525b8a6d,have bad dream last night some sobering thought on my mind yet I be still in a good mood today I do not get it but I be not complain,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/24/09 09:27 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['have', 'bad', 'dream', 'last', 'night', 'some', 'sobering', 'thought', 'on', 'my', 'mind', 'yet', 'I', 'be', 'still', 'in', 'a', 'good', 'mood', 'today', 'I', 'do', 'not', 'get', 'it', 'but', 'I', 'be', 'not', 'complain']"
d7e500ad854a1b6ced39e53a525b8a6d,sad depressed as hell but rock the live fuck out weird combination,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/22/09 06:55 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['sad', 'depressed', 'as', 'hell', 'but', 'rock', 'the', 'live', 'fuck', 'out', 'weird', 'combination']"
d7e500ad854a1b6ced39e53a525b8a6d,supposedly hauppauge mean land of sweet water somehow I doubt the water s very sweet anymore consider that hauppauge be now an industrial district,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/23/09 07:21 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['supposedly', 'hauppauge', 'mean', 'land', 'of', 'sweet', 'water', 'somehow', 'I', 'doubt', 'the', 'water', 's', 'very', 'sweet', 'anymore', 'consider', 'that', 'hauppauge', 'be', 'now', 'an', 'industrial', 'district']"
d7e500ad854a1b6ced39e53a525b8a6d,dear santa I know I be a grinch but could you please bring I a computer repairman for christmas I will make you jambalaya,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/24/09 03:11 AM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['dear', 'santa', 'I', 'know', 'I', 'be', 'a', 'grinch', 'but', 'could', 'you', 'please', 'bring', 'I', 'a', 'computer', 'repairman', 'for', 'christmas', 'I', 'will', 'make', 'you', 'jambalaya']"
d7e500ad854a1b6ced39e53a525b8a6d,and life be thorny and youth be vain and to be wroth with one we love doth work like madness in the brain samuel taylor coleridge,0.5625,0.8125,0.4375,0.25,0.6875,n,y,n,n,n,12/28/09 08:40 PM,169.0,12774.1,91.06,0.05,13457.0,0.48,0.28,"['and', 'life', 'be', 'thorny', 'and', 'youth', 'be', 'vain', 'and', 'to', 'be', 'wroth', 'with', 'one', 'we', 'love', 'doth', 'work', 'like', 'madness', 'in', 'the', 'brain', 'samuel', 'taylor', 'coleridge']"
